Workload,Frequency (GHz),Governor,Record_Count,Operation_Count,No.threads,Consistency,Replication,Runtime (ms),Dynamic Power (W),Dynamic Energy (J)
workload-C,1.4,userspace,250000,250000,64,Quorum,Full,4349.11,85.37,371.27
workload-C,1.5,userspace,250000,250000,64,Quorum,Full,4250.59,94.92,403.47
workload-C,1.6,userspace,250000,250000,64,Quorum,Full,4165.61,96.54,402.15
workload-C,1.7,userspace,250000,250000,64,Quorum,Full,4377.03,98.02,429.05
workload-C,1.8,userspace,250000,250000,64,Quorum,Full,4496.09,102.31,460.01
workload-C,1.9,userspace,250000,250000,64,Quorum,Full,4364.02,105.81,461.76
workload-C,2.0,userspace,250000,250000,64,Quorum,Full,4184.93,115.3,482.53
workload-C,2.1,userspace,250000,250000,64,Quorum,Full,4406.26,111.05,489.32
workload-C,2.2,userspace,250000,250000,64,Quorum,Full,4510.81,117.21,528.72
workload-C,2.3,userspace,250000,250000,64,Quorum,Full,4151.81,116.72,484.6
workload-C,2.4,userspace,250000,250000,64,Quorum,Full,4172.91,131.4,548.32
workload-C,2.5,userspace,250000,250000,64,Quorum,Full,4362.95,131.87,575.33
workload-C,2.6,userspace,250000,250000,64,Quorum,Full,4334.48,132.48,574.25
workload-C,2.7,userspace,250000,250000,64,Quorum,Full,4238.89,140.35,594.94
workload-C,2.8,userspace,250000,250000,64,Quorum,Full,4354.69,135.37,589.51
workload-C,,performance,250000,500000,64,Quorum,Full,4267.8,87.52,373.53
workload-C,,conservative,250000,500000,64,Quorum,Full,4363.37,73.17,319.27
workload-C,,powersave,250000,500000,64,Quorum,Full,4473.47,68.54,306.61
workload-C,,ondemand,250000,500000,64,Quorum,Full,4162.33,79.19,329.63
workload-C,1.0,userspace,250000,500000,64,Quorum,Full,4152.49,75.46,313.33
workload-C,1.1,userspace,250000,500000,64,Quorum,Full,4146.4,77.32,320.61
workload-C,1.2,userspace,250000,500000,64,Quorum,Full,4312.36,83.6,360.51
workload-C,1.3,userspace,250000,500000,64,Quorum,Full,4117.92,85.42,351.77
workload-C,1.4,userspace,250000,500000,64,Quorum,Full,4151.54,90.51,375.75
workload-C,1.5,userspace,250000,500000,64,Quorum,Full,4369.15,96.44,421.36
workload-C,1.6,userspace,250000,500000,64,Quorum,Full,4196.38,95.57,401.06
workload-C,1.7,userspace,250000,500000,64,Quorum,Full,4385.36,98.59,432.37
workload-C,1.8,userspace,250000,500000,64,Quorum,Full,4230.68,107.62,455.32
workload-C,1.9,userspace,250000,500000,64,Quorum,Full,4248.02,103.49,439.61
workload-C,2.0,userspace,250000,500000,64,Quorum,Full,4166.01,110.82,461.68
workload-C,2.1,userspace,250000,500000,64,Quorum,Full,4206.26,114.82,482.94
workload-C,2.2,userspace,250000,500000,64,Quorum,Full,4461.38,115.24,514.14
workload-C,2.3,userspace,250000,500000,64,Quorum,Full,4251.63,123.02,523.05
workload-C,2.4,userspace,250000,500000,64,Quorum,Full,4394.01,124.56,547.31
workload-C,2.5,userspace,250000,500000,64,Quorum,Full,4278.54,130.89,560.01
workload-C,2.6,userspace,250000,500000,64,Quorum,Full,4233.77,138.95,588.28
workload-C,2.7,userspace,250000,500000,64,Quorum,Full,4157.36,138.67,576.48
workload-C,2.8,userspace,250000,500000,64,Quorum,Full,4263.23,141.06,601.39
workload-C,,performance,250000,750000,64,Quorum,Full,4180.27,84.49,353.18
workload-C,,conservative,250000,750000,64,Quorum,Full,4202.54,73.13,307.32
workload-C,,powersave,250000,750000,64,Quorum,Full,4259.43,70.27,299.31
workload-C,,ondemand,250000,750000,64,Quorum,Full,4420.32,83.17,367.62
workload-C,1.0,userspace,250000,750000,64,Quorum,Full,4300.38,71.8,308.75
workload-C,1.1,userspace,250000,750000,64,Quorum,Full,4255.12,79.19,336.94
workload-C,1.2,userspace,250000,750000,64,Quorum,Full,4084.06,84.35,344.48
workload-C,1.3,userspace,250000,750000,64,Quorum,Full,4217.78,86.41,364.47
workload-C,1.4,userspace,250000,750000,64,Quorum,Full,4500.52,93.17,419.32
workload-C,1.5,userspace,250000,750000,64,Quorum,Full,4371.34,88.28,385.92
workload-C,1.6,userspace,250000,750000,64,Quorum,Full,4455.31,99.93,445.24
workload-C,1.7,userspace,250000,750000,64,Quorum,Full,4100.27,94.81,388.76
workload-C,1.8,userspace,250000,750000,64,Quorum,Full,4220.7,98.94,417.58
workload-C,1.9,userspace,250000,750000,64,Quorum,Full,4083.11,109.61,447.54
workload-C,2.0,userspace,250000,750000,64,Quorum,Full,4425.55,111.32,492.64
workload-C,2.1,userspace,250000,750000,64,Quorum,Full,4451.56,120.11,534.68
workload-C,2.2,userspace,250000,750000,64,Quorum,Full,4296.68,113.15,486.17
workload-C,2.3,userspace,250000,750000,64,Quorum,Full,4318.26,121.91,526.42
workload-C,2.4,userspace,250000,750000,64,Quorum,Full,4302.49,121.59,523.15
workload-C,2.5,userspace,250000,750000,64,Quorum,Full,4422.33,127.22,562.6
workload-C,2.6,userspace,250000,750000,64,Quorum,Full,4507.66,131.98,594.9
workload-C,2.7,userspace,250000,750000,64,Quorum,Full,4320.75,138.01,596.31
workload-C,2.8,userspace,250000,750000,64,Quorum,Full,4356.12,141.95,618.34
workload-C,,performance,500000,250000,32,Quorum,Full,17788.19,88.15,1568.0
workload-C,,conservative,500000,250000,32,Quorum,Full,16644.33,75.57,1257.82
workload-C,,powersave,500000,250000,32,Quorum,Full,16979.21,68.21,1158.13
workload-C,,ondemand,500000,250000,32,Quorum,Full,16648.7,79.14,1317.64
workload-C,1.0,userspace,500000,250000,32,Quorum,Full,17650.42,70.84,1250.29
workload-C,1.1,userspace,500000,250000,32,Quorum,Full,16605.79,80.91,1343.57
workload-C,1.2,userspace,500000,250000,32,Quorum,Full,16406.67,79.7,1307.68
workload-C,1.3,userspace,500000,250000,32,Quorum,Full,16543.99,81.74,1352.33
workload-C,1.4,userspace,500000,250000,32,Quorum,Full,17933.7,92.21,1653.68
workload-C,1.5,userspace,500000,250000,32,Quorum,Full,17841.25,89.21,1591.7
workload-C,1.6,userspace,500000,250000,32,Quorum,Full,17711.54,92.48,1637.95
workload-C,1.7,userspace,500000,250000,32,Quorum,Full,17316.59,102.42,1773.49
workload-C,1.8,userspace,500000,250000,32,Quorum,Full,16604.78,105.46,1751.08
workload-C,1.9,userspace,500000,250000,32,Quorum,Full,16873.42,106.3,1793.64
workload-C,2.0,userspace,500000,250000,32,Quorum,Full,17541.12,111.18,1950.16
workload-C,2.1,userspace,500000,250000,32,Quorum,Full,16822.59,111.49,1875.48
workload-C,2.2,userspace,500000,250000,32,Quorum,Full,16890.47,114.11,1927.36
workload-C,2.3,userspace,500000,250000,32,Quorum,Full,16898.5,121.83,2058.82
workload-C,2.4,userspace,500000,250000,32,Quorum,Full,17421.84,127.38,2219.14
workload-C,2.5,userspace,500000,250000,32,Quorum,Full,17136.07,131.2,2248.3
workload-C,2.6,userspace,500000,250000,32,Quorum,Full,17077.3,137.54,2348.89
workload-C,2.7,userspace,500000,250000,32,Quorum,Full,16371.19,141.58,2317.86
workload-C,2.8,userspace,500000,250000,32,Quorum,Full,17067.98,140.59,2399.62
workload-C,,performance,500000,500000,32,Quorum,Full,17979.92,91.32,1641.93
workload-C,,conservative,500000,500000,32,Quorum,Full,16901.29,76.28,1289.23
workload-C,,powersave,500000,500000,32,Quorum,Full,16346.32,67.11,1097.03
workload-C,,ondemand,500000,500000,32,Quorum,Full,17510.04,81.97,1435.32
workload-C,1.0,userspace,500000,500000,32,Quorum,Full,16716.93,71.6,1196.89
workload-C,1.1,userspace,500000,500000,32,Quorum,Full,17719.37,74.14,1313.69
workload-C,1.2,userspace,500000,500000,32,Quorum,Full,16709.64,83.92,1402.29
workload-C,1.3,userspace,500000,500000,32,Quorum,Full,16629.9,83.89,1395.08
workload-C,1.4,userspace,500000,500000,32,Quorum,Full,17432.6,87.18,1519.69
workload-C,1.5,userspace,500000,500000,32,Quorum,Full,17612.41,96.41,1698.0
workload-C,1.6,userspace,500000,500000,32,Quorum,Full,16331.27,100.84,1646.86
workload-C,1.7,userspace,500000,500000,32,Quorum,Full,16701.73,98.33,1642.32
workload-C,1.8,userspace,500000,500000,32,Quorum,Full,17505.34,105.48,1846.45
workload-C,1.9,userspace,500000,500000,32,Quorum,Full,16590.95,109.16,1811.1
workload-C,2.0,userspace,500000,500000,32,Quorum,Full,17071.8,110.23,1881.78
workload-C,2.1,userspace,500000,500000,32,Quorum,Full,16826.93,114.03,1918.85
workload-C,2.2,userspace,500000,500000,32,Quorum,Full,16505.94,122.23,2017.49
workload-C,2.3,userspace,500000,500000,32,Quorum,Full,16369.94,116.45,1906.3
workload-C,2.4,userspace,500000,500000,32,Quorum,Full,17193.54,129.32,2223.44
workload-C,2.5,userspace,500000,500000,32,Quorum,Full,17875.87,132.59,2370.18
workload-C,2.6,userspace,500000,500000,32,Quorum,Full,16435.98,138.42,2275.01
workload-C,2.7,userspace,500000,500000,32,Quorum,Full,17699.31,135.9,2405.36
workload-C,2.8,userspace,500000,500000,32,Quorum,Full,17116.7,145.39,2488.6
workload-C,,performance,500000,750000,32,Quorum,Full,17565.62,86.91,1526.59
workload-C,,conservative,500000,750000,32,Quorum,Full,16802.84,73.98,1243.01
workload-C,,powersave,500000,750000,32,Quorum,Full,16993.09,67.5,1147.07
workload-C,,ondemand,500000,750000,32,Quorum,Full,16717.72,78.71,1315.84
workload-C,1.0,userspace,500000,750000,32,Quorum,Full,17627.36,72.38,1275.96
workload-C,1.1,userspace,500000,750000,32,Quorum,Full,17222.32,76.85,1323.51
workload-C,1.2,userspace,500000,750000,32,Quorum,Full,17710.65,77.71,1376.36
workload-C,1.3,userspace,500000,750000,32,Quorum,Full,16448.02,83.25,1369.22
workload-C,1.4,userspace,500000,750000,32,Quorum,Full,16536.8,89.02,1472.19
workload-C,1.5,userspace,500000,750000,32,Quorum,Full,17703.08,95.4,1688.83
workload-C,1.6,userspace,500000,750000,32,Quorum,Full,17587.64,96.42,1695.82
workload-C,1.7,userspace,500000,750000,32,Quorum,Full,16832.23,101.26,1704.48
workload-C,1.8,userspace,500000,750000,32,Quorum,Full,17278.77,108.15,1868.69
workload-C,1.9,userspace,500000,750000,32,Quorum,Full,16860.1,106.84,1801.38
workload-C,2.0,userspace,500000,750000,32,Quorum,Full,17039.57,110.53,1883.34
workload-C,2.1,userspace,500000,750000,32,Quorum,Full,17772.16,110.22,1958.8
workload-C,2.2,userspace,500000,750000,32,Quorum,Full,17578.48,116.46,2047.22
workload-C,2.3,userspace,500000,750000,32,Quorum,Full,17038.63,125.85,2144.38
workload-C,2.4,userspace,500000,750000,32,Quorum,Full,17532.62,124.49,2182.72
workload-C,2.5,userspace,500000,750000,32,Quorum,Full,17789.03,128.58,2287.33
workload-C,2.6,userspace,500000,750000,32,Quorum,Full,17831.69,130.6,2328.79
workload-C,2.7,userspace,500000,750000,32,Quorum,Full,16550.8,134.56,2227.14
workload-C,2.8,userspace,500000,750000,32,Quorum,Full,17769.66,134.45,2389.14
workload-C,,performance,500000,250000,64,Quorum,Full,8927.88,92.93,829.7
workload-C,,conservative,500000,250000,64,Quorum,Full,8512.01,73.8,628.16
workload-C,,powersave,500000,250000,64,Quorum,Full,8816.33,67.25,592.93
workload-C,,ondemand,500000,250000,64,Quorum,Full,8678.38,85.31,740.34
workload-C,1.0,userspace,500000,250000,64,Quorum,Full,8754.11,73.53,643.65
workload-C,1.1,userspace,500000,250000,64,Quorum,Full,8457.93,75.47,638.3
workload-C,1.2,userspace,500000,250000,64,Quorum,Full,8808.68,81.53,718.19
workload-C,1.3,userspace,500000,250000,64,Quorum,Full,9016.02,82.68,745.4
workload-C,1.4,userspace,500000,250000,64,Quorum,Full,8927.17,88.75,792.28
workload-C,1.5,userspace,500000,250000,64,Quorum,Full,8339.29,94.24,785.86
workload-C,1.6,userspace,500000,250000,64,Quorum,Full,8786.35,95.57,839.73
workload-C,1.7,userspace,500000,250000,64,Quorum,Full,8377.9,103.71,868.85
workload-C,1.8,userspace,500000,250000,64,Quorum,Full,8511.9,108.01,919.39
workload-C,1.9,userspace,500000,250000,64,Quorum,Full,8475.67,107.54,911.46
workload-C,2.0,userspace,500000,250000,64,Quorum,Full,8451.03,111.69,943.86
workload-C,2.1,userspace,500000,250000,64,Quorum,Full,8658.36,112.19,971.36
workload-C,2.2,userspace,500000,250000,64,Quorum,Full,8922.14,119.4,1065.28
workload-C,2.3,userspace,500000,250000,64,Quorum,Full,8575.08,120.19,1030.62
workload-C,2.4,userspace,500000,250000,64,Quorum,Full,8748.67,122.32,1070.16
workload-C,2.5,userspace,500000,250000,64,Quorum,Full,8999.27,126.57,1139.04
workload-C,2.6,userspace,500000,250000,64,Quorum,Full,8271.04,136.1,1125.68
workload-C,2.7,userspace,500000,250000,64,Quorum,Full,8336.47,132.26,1102.56
workload-C,2.8,userspace,500000,250000,64,Quorum,Full,8182.94,136.74,1118.92
workload-C,,performance,500000,500000,64,Quorum,Full,8641.27,91.02,786.5
workload-C,,conservative,500000,500000,64,Quorum,Full,8178.08,74.67,610.66
workload-C,,powersave,500000,500000,64,Quorum,Full,8820.69,72.83,642.43
workload-C,,ondemand,500000,500000,64,Quorum,Full,8285.35,78.55,650.86
workload-C,1.0,userspace,500000,500000,64,Quorum,Full,8450.83,75.26,635.97
workload-C,1.1,userspace,500000,500000,64,Quorum,Full,8363.74,75.23,629.23
workload-C,1.2,userspace,500000,500000,64,Quorum,Full,8236.54,82.26,677.57
workload-C,1.3,userspace,500000,500000,64,Quorum,Full,8960.9,87.44,783.58
workload-C,1.4,userspace,500000,500000,64,Quorum,Full,8768.17,88.28,774.03
workload-C,1.5,userspace,500000,500000,64,Quorum,Full,8343.88,95.7,798.52
workload-C,1.6,userspace,500000,500000,64,Quorum,Full,8449.79,99.8,843.28
workload-C,1.7,userspace,500000,500000,64,Quorum,Full,8712.35,99.59,867.66
workload-C,1.8,userspace,500000,500000,64,Quorum,Full,8971.63,106.59,956.33
workload-C,1.9,userspace,500000,500000,64,Quorum,Full,8259.78,104.27,861.25
workload-C,2.0,userspace,500000,500000,64,Quorum,Full,8628.63,114.38,986.99
workload-C,2.1,userspace,500000,500000,64,Quorum,Full,8356.76,118.07,986.68
workload-C,2.2,userspace,500000,500000,64,Quorum,Full,8741.27,117.06,1023.22
workload-C,2.3,userspace,500000,500000,64,Quorum,Full,8455.67,120.45,1018.46
workload-C,2.4,userspace,500000,500000,64,Quorum,Full,8414.87,130.38,1097.11
workload-C,2.5,userspace,500000,500000,64,Quorum,Full,8508.87,131.2,1116.33
workload-C,2.6,userspace,500000,500000,64,Quorum,Full,8597.03,133.95,1151.58
workload-C,2.7,userspace,500000,500000,64,Quorum,Full,8342.97,140.93,1175.77
workload-C,2.8,userspace,500000,500000,64,Quorum,Full,8580.02,144.07,1236.15
workload-C,,performance,500000,750000,64,Quorum,Full,8421.4,85.95,723.86
workload-C,,conservative,500000,750000,64,Quorum,Full,8326.13,75.06,624.97
workload-C,,powersave,500000,750000,64,Quorum,Full,8332.38,72.96,607.92
workload-C,,ondemand,500000,750000,64,Quorum,Full,8384.28,84.06,704.76
workload-C,1.0,userspace,500000,750000,64,Quorum,Full,8703.37,72.59,631.79
workload-C,1.1,userspace,500000,750000,64,Quorum,Full,8709.89,75.18,654.78
workload-C,1.2,userspace,500000,750000,64,Quorum,Full,8683.37,82.3,714.64
workload-C,1.3,userspace,500000,750000,64,Quorum,Full,8567.71,86.32,739.54
workload-C,1.4,userspace,500000,750000,64,Quorum,Full,9009.15,92.31,831.6
workload-C,1.5,userspace,500000,750000,64,Quorum,Full,8954.16,93.94,841.13
workload-C,1.6,userspace,500000,750000,64,Quorum,Full,8760.5,91.51,801.65
workload-C,1.7,userspace,500000,750000,64,Quorum,Full,8952.01,95.25,852.65
workload-C,1.8,userspace,500000,750000,64,Quorum,Full,8543.23,107.08,914.84
workload-C,1.9,userspace,500000,750000,64,Quorum,Full,8647.01,106.51,921.03
workload-C,2.0,userspace,500000,750000,64,Quorum,Full,8905.38,115.05,1024.58
workload-C,2.1,userspace,500000,750000,64,Quorum,Full,8884.18,109.12,969.43
workload-C,2.2,userspace,500000,750000,64,Quorum,Full,8234.35,121.16,997.67
workload-C,2.3,userspace,500000,750000,64,Quorum,Full,8695.97,124.09,1079.09
workload-C,2.4,userspace,500000,750000,64,Quorum,Full,8649.8,129.05,1116.28
workload-C,2.5,userspace,500000,750000,64,Quorum,Full,8507.8,128.1,1089.84
workload-C,2.6,userspace,500000,750000,64,Quorum,Full,8313.88,127.64,1061.15
workload-C,2.7,userspace,500000,750000,64,Quorum,Full,8230.58,135.07,1111.7
workload-C,2.8,userspace,500000,750000,64,Quorum,Full,8480.13,138.88,1177.68
workload-C,,performance,750000,250000,32,Quorum,Full,26290.78,84.67,2225.96
workload-C,,conservative,750000,250000,32,Quorum,Full,27069.22,75.19,2035.22
workload-C,,powersave,750000,250000,32,Quorum,Full,25074.64,68.78,1724.54
workload-C,,ondemand,750000,250000,32,Quorum,Full,26766.75,79.23,2120.86
workload-C,1.0,userspace,750000,250000,32,Quorum,Full,25425.16,77.61,1973.25
workload-C,1.1,userspace,750000,250000,32,Quorum,Full,25367.38,80.61,2044.88
workload-C,1.2,userspace,750000,250000,32,Quorum,Full,26079.01,82.01,2138.75
workload-C,1.3,userspace,750000,250000,32,Quorum,Full,26893.43,83.11,2235.15
workload-C,1.4,userspace,750000,250000,32,Quorum,Full,26320.45,90.02,2369.37
workload-C,1.5,userspace,750000,250000,32,Quorum,Full,25889.62,89.1,2306.82
workload-C,1.6,userspace,750000,250000,32,Quorum,Full,25479.13,92.11,2346.85
workload-C,1.7,userspace,750000,250000,32,Quorum,Full,25704.43,94.95,2440.55
workload-C,1.8,userspace,750000,250000,32,Quorum,Full,25319.43,99.26,2513.32
workload-C,1.9,userspace,750000,250000,32,Quorum,Full,26136.42,105.38,2754.26
workload-C,2.0,userspace,750000,250000,32,Quorum,Full,24616.16,106.8,2628.95
workload-C,2.1,userspace,750000,250000,32,Quorum,Full,26527.14,117.63,3120.27
workload-C,2.2,userspace,750000,250000,32,Quorum,Full,24964.04,118.34,2954.27
workload-C,2.3,userspace,750000,250000,32,Quorum,Full,25565.28,123.18,3149.14
workload-C,2.4,userspace,750000,250000,32,Quorum,Full,26537.01,123.68,3282.07
workload-C,2.5,userspace,750000,250000,32,Quorum,Full,26938.72,123.82,3335.56
workload-C,2.6,userspace,750000,250000,32,Quorum,Full,25436.28,128.69,3273.44
workload-C,2.7,userspace,750000,250000,32,Quorum,Full,25552.06,139.73,3570.43
workload-C,2.8,userspace,750000,250000,32,Quorum,Full,26679.19,141.83,3783.91
workload-C,,performance,750000,500000,32,Quorum,Full,25270.02,87.39,2208.41
workload-C,,conservative,750000,500000,32,Quorum,Full,24795.05,76.09,1886.72
workload-C,,powersave,750000,500000,32,Quorum,Full,26360.75,68.82,1814.1
workload-C,,ondemand,750000,500000,32,Quorum,Full,25128.89,78.5,1972.54
workload-C,1.0,userspace,750000,500000,32,Quorum,Full,26067.91,73.13,1906.4
workload-C,1.1,userspace,750000,500000,32,Quorum,Full,26538.78,74.22,1969.59
workload-C,1.2,userspace,750000,500000,32,Quorum,Full,25856.17,84.93,2195.85
workload-C,1.3,userspace,750000,500000,32,Quorum,Full,26882.92,87.5,2352.38
workload-C,1.4,userspace,750000,500000,32,Quorum,Full,25676.69,89.64,2301.75
workload-C,1.5,userspace,750000,500000,32,Quorum,Full,26947.2,96.39,2597.47
workload-C,1.6,userspace,750000,500000,32,Quorum,Full,25922.28,95.3,2470.44
workload-C,1.7,userspace,750000,500000,32,Quorum,Full,25858.56,103.5,2676.32
workload-C,1.8,userspace,750000,500000,32,Quorum,Full,25136.25,101.43,2549.55
workload-C,1.9,userspace,750000,500000,32,Quorum,Full,26484.49,110.98,2939.18
workload-C,2.0,userspace,750000,500000,32,Quorum,Full,27022.56,109.84,2968.21
workload-C,2.1,userspace,750000,500000,32,Quorum,Full,27003.8,116.61,3149.04
workload-C,2.2,userspace,750000,500000,32,Quorum,Full,24942.14,119.38,2977.47
workload-C,2.3,userspace,750000,500000,32,Quorum,Full,26198.95,115.93,3037.27
workload-C,2.4,userspace,750000,500000,32,Quorum,Full,25648.06,129.8,3329.05
workload-C,2.5,userspace,750000,500000,32,Quorum,Full,26669.71,130.57,3482.34
workload-C,2.6,userspace,750000,500000,32,Quorum,Full,26776.72,134.98,3614.32
workload-C,2.7,userspace,750000,500000,32,Quorum,Full,25525.65,132.85,3391.11
workload-C,2.8,userspace,750000,500000,32,Quorum,Full,26144.37,142.91,3736.25
workload-C,,performance,750000,750000,32,Quorum,Full,25106.97,85.76,2153.22
workload-C,,conservative,750000,750000,32,Quorum,Full,25481.36,70.65,1800.37
workload-C,,powersave,750000,750000,32,Quorum,Full,24612.86,70.87,1744.34
workload-C,,ondemand,750000,750000,32,Quorum,Full,26414.16,84.39,2229.19
workload-C,1.0,userspace,750000,750000,32,Quorum,Full,25203.76,72.96,1838.8
workload-C,1.1,userspace,750000,750000,32,Quorum,Full,25336.77,75.06,1901.87
workload-C,1.2,userspace,750000,750000,32,Quorum,Full,26341.87,79.92,2105.31
workload-C,1.3,userspace,750000,750000,32,Quorum,Full,26437.23,82.27,2174.95
workload-C,1.4,userspace,750000,750000,32,Quorum,Full,25089.65,86.98,2182.41
workload-C,1.5,userspace,750000,750000,32,Quorum,Full,25729.47,88.73,2282.85
workload-C,1.6,userspace,750000,750000,32,Quorum,Full,24722.99,95.0,2348.73
workload-C,1.7,userspace,750000,750000,32,Quorum,Full,25061.12,99.07,2482.75
workload-C,1.8,userspace,750000,750000,32,Quorum,Full,26629.8,105.78,2816.92
workload-C,1.9,userspace,750000,750000,32,Quorum,Full,26774.37,108.78,2912.47
workload-C,2.0,userspace,750000,750000,32,Quorum,Full,25117.53,115.63,2904.41
workload-C,2.1,userspace,750000,750000,32,Quorum,Full,26562.34,110.7,2940.49
workload-C,2.2,userspace,750000,750000,32,Quorum,Full,25111.12,121.05,3039.69
workload-C,2.3,userspace,750000,750000,32,Quorum,Full,26515.7,119.35,3164.61
workload-C,2.4,userspace,750000,750000,32,Quorum,Full,25301.49,124.54,3151.01
workload-C,2.5,userspace,750000,750000,32,Quorum,Full,25901.35,125.94,3262.12
workload-C,2.6,userspace,750000,750000,32,Quorum,Full,26054.35,135.06,3518.85
workload-C,2.7,userspace,750000,750000,32,Quorum,Full,25301.9,130.63,3305.08
workload-C,2.8,userspace,750000,750000,32,Quorum,Full,25606.44,134.66,3448.24
workload-C,,performance,750000,250000,64,Quorum,Full,12804.94,91.05,1165.88
workload-C,,conservative,750000,250000,64,Quorum,Full,12532.77,73.91,926.35
workload-C,,powersave,750000,250000,64,Quorum,Full,13354.41,70.11,936.3
workload-C,,ondemand,750000,250000,64,Quorum,Full,12569.38,82.5,1036.95
workload-C,1.0,userspace,750000,250000,64,Quorum,Full,12918.22,73.61,950.85
workload-C,1.1,userspace,750000,250000,64,Quorum,Full,13173.29,79.53,1047.66
workload-C,1.2,userspace,750000,250000,64,Quorum,Full,13100.81,82.87,1085.61
workload-C,1.3,userspace,750000,250000,64,Quorum,Full,13324.7,87.0,1159.21
workload-C,1.4,userspace,750000,250000,64,Quorum,Full,12516.57,92.78,1161.25
workload-C,1.5,userspace,750000,250000,64,Quorum,Full,12464.04,92.71,1155.53
workload-C,1.6,userspace,750000,250000,64,Quorum,Full,12482.43,98.59,1230.62
workload-C,1.7,userspace,750000,250000,64,Quorum,Full,12871.06,98.66,1269.85
workload-C,1.8,userspace,750000,250000,64,Quorum,Full,13362.57,108.08,1444.21
workload-C,1.9,userspace,750000,250000,64,Quorum,Full,13518.76,112.07,1515.0
workload-C,2.0,userspace,750000,250000,64,Quorum,Full,12542.21,107.25,1345.12
workload-C,2.1,userspace,750000,250000,64,Quorum,Full,13380.19,117.46,1571.62
workload-C,2.2,userspace,750000,250000,64,Quorum,Full,12875.83,117.48,1512.63
workload-C,2.3,userspace,750000,250000,64,Quorum,Full,12254.08,126.41,1549.08
workload-C,2.4,userspace,750000,250000,64,Quorum,Full,13336.76,122.0,1627.1
workload-C,2.5,userspace,750000,250000,64,Quorum,Full,12848.14,128.57,1651.9
workload-C,2.6,userspace,750000,250000,64,Quorum,Full,13260.66,131.77,1747.39
workload-C,2.7,userspace,750000,250000,64,Quorum,Full,13077.97,135.24,1768.64
workload-C,2.8,userspace,750000,250000,64,Quorum,Full,13349.14,143.7,1918.25
workload-C,,performance,750000,500000,64,Quorum,Full,13227.2,89.53,1184.23
workload-C,,conservative,750000,500000,64,Quorum,Full,13437.98,76.4,1026.67
workload-C,,powersave,750000,500000,64,Quorum,Full,12401.45,73.89,916.29
workload-C,,ondemand,750000,500000,64,Quorum,Full,13043.39,83.83,1093.46
workload-C,1.0,userspace,750000,500000,64,Quorum,Full,12447.72,70.61,878.94
workload-C,1.1,userspace,750000,500000,64,Quorum,Full,13215.91,75.77,1001.37
workload-C,1.2,userspace,750000,500000,64,Quorum,Full,12999.43,84.28,1095.65
workload-C,1.3,userspace,750000,500000,64,Quorum,Full,12979.09,88.82,1152.76
workload-C,1.4,userspace,750000,500000,64,Quorum,Full,13156.35,84.37,1109.95
workload-C,1.5,userspace,750000,500000,64,Quorum,Full,12748.32,94.11,1199.75
workload-C,1.6,userspace,750000,500000,64,Quorum,Full,13002.43,96.4,1253.43
workload-C,1.7,userspace,750000,500000,64,Quorum,Full,12921.36,94.94,1226.74
workload-C,1.8,userspace,750000,500000,64,Quorum,Full,12432.99,102.07,1269.06
workload-C,1.9,userspace,750000,500000,64,Quorum,Full,12642.22,110.5,1396.95
workload-C,2.0,userspace,750000,500000,64,Quorum,Full,13416.67,106.73,1431.92
workload-C,2.1,userspace,750000,500000,64,Quorum,Full,12521.96,119.12,1491.65
workload-C,2.2,userspace,750000,500000,64,Quorum,Full,13298.21,120.24,1598.93
workload-C,2.3,userspace,750000,500000,64,Quorum,Full,13262.78,126.37,1676.03
workload-C,2.4,userspace,750000,500000,64,Quorum,Full,12930.46,121.52,1571.37
workload-C,2.5,userspace,750000,500000,64,Quorum,Full,13478.29,135.5,1826.29
workload-C,2.6,userspace,750000,500000,64,Quorum,Full,12798.68,137.07,1754.28
workload-C,2.7,userspace,750000,500000,64,Quorum,Full,12974.04,134.74,1748.12
workload-C,2.8,userspace,750000,500000,64,Quorum,Full,13318.13,138.75,1847.93
workload-C,,performance,750000,750000,64,Quorum,Full,13267.01,85.44,1133.51
workload-C,,conservative,750000,750000,64,Quorum,Full,13058.2,74.31,970.32
workload-C,,powersave,750000,750000,64,Quorum,Full,12484.38,68.25,852.12
workload-C,,ondemand,750000,750000,64,Quorum,Full,13170.33,85.29,1123.23
workload-C,1.0,userspace,750000,750000,64,Quorum,Full,12402.8,75.93,941.74
workload-C,1.1,userspace,750000,750000,64,Quorum,Full,13313.09,81.15,1080.34
workload-C,1.2,userspace,750000,750000,64,Quorum,Full,12528.49,78.65,985.35
workload-C,1.3,userspace,750000,750000,64,Quorum,Full,12593.3,87.65,1103.82
workload-C,1.4,userspace,750000,750000,64,Quorum,Full,13293.07,91.87,1221.26
workload-C,1.5,userspace,750000,750000,64,Quorum,Full,12610.83,91.18,1149.87
workload-C,1.6,userspace,750000,750000,64,Quorum,Full,13500.04,97.55,1316.87
workload-C,1.7,userspace,750000,750000,64,Quorum,Full,13109.16,102.89,1348.75
workload-C,1.8,userspace,750000,750000,64,Quorum,Full,12879.61,103.83,1337.24
workload-C,1.9,userspace,750000,750000,64,Quorum,Full,13146.55,108.2,1422.39
workload-C,2.0,userspace,750000,750000,64,Quorum,Full,12737.64,107.79,1372.93
workload-C,2.1,userspace,750000,750000,64,Quorum,Full,13337.54,118.97,1586.73
